,DOESDIST Index,DOESDIS1 Index,DOESDIS2 Index,DOESDIS3 Index,DOESDIS4 Index,DOESDIS5 Index,DOESJETK Index,DOESJET1 Index,DOESJET2 Index,DOESJET3 Index,DOESJET4 Index,DOESJET5 Index,DOEPPERC Index,DOEPPCP1 Index,DOEPPCP2 Index,DOEPPCP3 Index,DOEPPCP4 Index,DOEPPCP5 Index,DOEPCRIN Index,DOEPCRP1 Index,DOEPCRP2 Index,DOEPCRP3 Index,DOEPCRP4 Index,DOEPCRP5 Index,DOEPGRIN Index,DOEPGRP1 Index,DOEPGRP2 Index,DOEPGRP3 Index,DOEPGRP4 Index,DOEPGRP5 Index,DOEPOPCP Index,DOEPOPP1 Index,DOEPOPP2 Index,DOEPOPP3 Index,DOEPOPP4 Index,DOEPOPP5 Index,DOEBKJET Index,DOEBDIST Index,DOEINICR Index,DOEINIPR Index,DOESTCRD Index,DOESTMGS Index,DOESFETH Index,DOESRESD Index,DOESPPEX Index,DOESOTHE Index,DOESESPR Index,DOESISPR Index,DOEICISP Index,DOEICESP Index,DOEICRP1 Index,DOEICRP2 Index,DOEICRP3 Index,DOEICRP4 Index,DOEICRP5 Index,DOEISPR Index,DOEISPRO Index,DOEIMGAS Index,DOEIGAS1 Index,DOEIGAS2 Index,DOEIGAS3 Index,DOEIGAS4 Index,DOEIGAS5 Index,DOEIFMOG Index,DOEIFMP1 Index,DOEIFMP2 Index,DOEIFMP3 Index,DOEIFMP4 Index,DOEIFMP5 Index,DOEIREFM Index,DOEIREF1 Index,DOEIREF2 Index,DOEIREF3 Index,DOEIREF4 Index,DOEIREF5 Index,DOEIREWA Index,DOEIREA1 Index,DOEIREA2 Index,DOEIREA3 Index,DOEIREA4 Index,DOEIREA5 Index,DOEIOTRF Index,DOEIRFO1 Index,DOEIRFO2 Index,DOEIRFO3 Index,DOEIRFO4 Index,DOEIRFO5 Index,DOEIOTHF Index,DOEICON1 Index,DOEICON2 Index,DOEICON3 Index,DOEICON4 Index,DOEICON5 Index,DOEICOWA Index,DOEICWA1 Index,DOEICWA2 Index,DOEICWA3 Index,DOEICWA4 Index,DOEICWA5 Index,DOEIED55 Index,DOEIE5P1 Index,DOEIE5P2 Index,DOEIE5P3 Index,DOEIE5P4 Index,DOEIE5P5 Index,DOEIGE55 Index,DOEIGEP1 Index,DOEIGEP2 Index,DOEIGEP3 Index,DOEIGEP4 Index,DOEIGEP5 Index,DOEICOOT Index,DOEIOCP1 Index,DOEIOCP2 Index,DOEIOCP3 Index,DOEIOCP4 Index,DOEIOCP5 Index,DOEIBLND Index,DOEIBCP1 Index,DOEIBCP2 Index,DOEIBCP3 Index,DOEIBCP4 Index,DOEIBCP5 Index,DOEIRBOB Index,DOEIRBP1 Index,DOEIRBP2 Index,DOEIRBP3 Index,DOEIRBP4 Index,DOEIRBP5 Index,DOEICBOB Index,DOEICBP1 Index,DOEICBP2 Index,DOEICBP3 Index,DOEICBP4 Index,DOEICBP5 Index,DOEIGTAB Index,DOEIGTP1 Index,DOEIGTP2 Index,DOEIGTP3 Index,DOEIGTP4 Index,DOEIGTP5 Index,DOEIOTBL Index,DOEIABP1 Index,DOEIABP2 Index,DOEIABP3 Index,DOEIABP4 Index,DOEIABP5 Index,DOEIFETH Index,DOEIFEP1 Index,DOEIFEP2 Index,DOEIFEP3 Index,DOEIFEP4 Index,DOEIFEP5 Index,DOEIJETK Index,DOEIJET1 Index,DOEIJET2 Index,DOEIJET3 Index,DOEIJET4 Index,DOEIJET5 Index,DOEIDIST Index,DOEIDIS1 Index,DOEIDIS2 Index,DOEIDIS3 Index,DOEIDIS4 Index,DOEIDIS5 Index,DOEIDL15 Index,DOEIL151 Index,DOEIL152 Index,DOEIL153 Index,DOEIL154 Index,DOEIL155 Index,DOEIDG15 Index,DOEIG151 Index,DOEIG152 Index,DOEIG153 Index,DOEIG154 Index,DOEIG155 Index,DOEIDG52 Index,DOEIG521 Index,DOEIG522 Index,DOEIG523 Index,DOEIG524 Index,DOEIG525 Index,DOEIDIG2 Index,DOEIDG21 Index,DOEIDG22 Index,DOEIDG23 Index,DOEIDG24 Index,DOEIDG25 Index,DOEIRESD Index,DOEIRES1 Index,DOEIRES2 Index,DOEIRES3 Index,DOEIRES4 Index,DOEIRES5 Index,DOEIPPPR Index,DOEIPRP1 Index,DOEIPRP2 Index,DOEIPRP3 Index,DOEIPR45 Index,DOEIOTOI Index,DOEIOOP1 Index,DOEIOOP2 Index,DOEIOOP3 Index,DOEIOOP4 Index,DOEIOOP5 Index,DOEIKERO Index,DOEILRGS Index,DOEITRPR Index,DOEITRP1 Index,DOEITRP2 Index,DOEITRP3 Index,DOEITRP4 Index,DOEITRP5 Index,DOEIGISP Index,DOEIGIP1 Index,DOEIGIP2 Index,DOEIGIP3 Index,DOEIGIP4 Index,DOEIGIP5 Index
5/31/2013,123274,36498,28509,41617,3816,12834,39129,11736,5745,12022,675,8951,88.4,92,83.4,91,82.3,86.3,15462,1135,3199,8134,508,2485,15738,1189,3143,8278,515,2614,17810,1293,3769,9093,625,3029,106,819,7220,-639,1058519,218797,16411,36982,,242215,1086394,1782363,7268,7268,1012,1400,3676,199,981,0,0,514,504,3,3,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,507,497,3,3,0,4,188,188,0,0,0,0,67,67,0,0,0,0,84,84,0,0,0,0,167,157,3,3,0,4,0,0,0,0,0,0,136,0,0,0,0,136,143,88,3,52,0,0,90,88,3,0,0,0,0,0,0,0,0,0,53,0,1,52,0,0,0,0,0,0,0,0,277,128,4,79,0,66,59,22,33,0,4,914,344,14,520,1,36,0,70,2043,1086,57,654,4,244,9311,2097,1457,4330,203,1225
6/7/2013,122111,35635,27511,42709,3932,12325,40804,12709,5952,11892,634,9617,87.5,91,82.9,90.2,83.5,84.8,15237,1126,3173,8001,517,2421,15591,1177,3122,8200,522,2570,17810,1293,3769,9093,625,3029,106,819,7802,-555,1061148,221545,15992,37500,,246516,1099306,1795275,7850,7850,893,1507,4305,158,988,0,0,692,661,6,7,0,18,133,129,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,129,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,129,0,0,0,3,559,532,6,7,0,15,177,177,0,0,0,0,145,136,0,0,0,9,13,13,0,0,0,0,225,206,6,7,0,6,0,0,0,0,0,0,76,7,0,0,0,69,52,39,2,11,0,0,41,39,2,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,190,73,7,109,0,1,70,25,33,0,12,1047,240,20,721,3,64,0,78,2127,1045,68,847,5,162,9977,1937,1574,5153,163,1150
6/14/2013,121622,38053,27314,39437,3812,13005,39891,11703,5567,12632,715,9274,89.3,92.3,83.9,91.9,87.6,87.1,15531,1162,3205,8152,542,2470,15902,1193,3163,8360,547,2639,17810,1293,3769,9093,625,3029,106,819,8388,-910,1061461,221728,16450,37646,,250119,1106068,1802037,8436,8436,1336,1566,4104,229,1200,0,0,556,485,8,35,0,27,13,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,3,543,476,8,35,0,24,189,189,0,0,0,0,30,23,0,0,0,7,88,88,0,0,0,0,236,176,8,35,0,16,65,31,0,0,0,34,70,12,0,0,0,58,87,85,2,0,0,0,59,58,1,0,0,0,0,0,0,0,0,0,28,27,0,0,0,0,0,0,0,0,0,0,161,22,7,80,0,51,85,25,57,0,4,747,199,22,459,4,64,0,65,1772,859,95,575,6,235,10208,2165,1662,4679,235,1401
6/21/2013,123189,38511,27320,40492,3906,12960,40260,11128,5864,12878,636,9754,90.2,91,87.9,93.1,88.7,84.3,15704,1099,3326,8325,548,2407,16065,1176,3314,8468,554,2552,17810,1293,3769,9093,625,3029,114,840,8248,-153,1061479,225381,16293,39279,,250623,1115384,1811353,8298,8298,1131,1799,3883,217,1267,0,0,937,861,7,0,0,68,82,57,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,57,1,0,0,24,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,82,57,1,0,0,24,854,804,6,0,0,44,262,262,0,0,0,0,199,155,0,0,0,44,233,233,0,0,0,0,160,154,6,0,0,0,38,38,0,0,0,0,108,26,0,0,0,83,92,81,2,0,0,9,68,61,2,0,0,5,20,20,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,269,131,6,59,0,73,100,28,59,0,13,1110,106,19,805,2,179,0,13,2654,1270,93,863,5,422,10952,2364,1892,4747,222,1690
6/28/2013,120771,39129,26668,39328,3770,11875,39830,10697,6160,12564,713,9696,92.2,92.1,90.7,95.6,85,85.3,16090,1158,3413,8528,532,2461,16413,1190,3419,8688,531,2585,17810,1293,3769,9093,625,3029,114,840,7357,-1064,1051132,223662,15445,37973,,251522,1100719,1796688,7407,7407,859,1890,3296,230,1132,0,0,465,353,7,46,0,58,60,54,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,54,2,0,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,59,54,1,0,0,3,405,298,5,46,0,55,94,94,0,0,0,0,52,45,0,0,0,7,111,104,0,7,0,0,147,56,5,38,0,48,0,0,0,0,0,0,73,1,0,0,0,73,102,67,4,0,0,31,66,32,3,0,0,31,0,0,0,0,0,0,36,35,1,0,0,0,0,0,0,0,0,0,105,53,6,38,0,9,112,19,85,0,7,886,138,23,592,1,131,0,14,1743,632,125,676,5,306,9150,1490,2015,3972,235,1438
7/5/2013,123809,41817,28018,37137,3710,13127,39268,10596,5985,13145,685,8857,92.4,90.4,91.7,94.7,87,88.3,16118,1091,3449,8500,541,2537,16454,1169,3456,8613,543,2673,17810,1293,3769,9093,625,3029,114,840,7475,-1272,1041395,221028,15719,37075,,253921,1093620,1789589,7525,7525,908,1716,3426,261,1215,0,0,493,482,3,6,0,2,59,55,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,55,2,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,57,55,1,0,0,2,434,427,1,6,0,0,196,196,0,0,0,0,32,32,0,0,0,0,74,74,0,0,0,0,132,125,1,6,0,0,25,25,0,0,0,0,47,1,0,0,0,46,81,73,3,0,0,5,77,70,2,0,0,5,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,94,22,6,41,0,25,77,21,53,0,3,718,17,21,597,2,82,0,53,1535,641,86,644,4,161,9060,1524,1802,4070,265,1376
7/12/2013,127679,41025,29264,40011,3436,13942,38709,11142,6186,12424,644,8313,92.8,87.1,94.6,95.4,88.3,86.5,16237,1122,3559,8521,550,2486,16539,1126,3564,8672,556,2620,17814,1293,3769,9093,630,3029,114,840,7655,-609,1034493,224083,16578,37340,,252531,1093410,1789379,7705,7705,935,1797,3558,267,1148,0,0,717,614,4,31,0,68,116,67,2,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,67,2,0,0,47,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,115,67,1,0,0,47,601,547,2,31,0,21,205,205,0,0,0,0,105,93,0,0,0,12,92,92,0,0,0,0,199,158,2,31,0,8,50,50,0,0,0,0,99,37,0,0,0,62,130,125,4,0,0,0,129,125,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,217,13,5,92,1,107,60,17,37,0,6,925,31,22,734,1,138,0,103,2198,887,72,857,7,375,9903,1772,1870,4415,274,1523
7/19/2013,126452,41512,28838,39259,3105,13739,38126,10694,6276,12502,643,8012,92.3,85.8,94.8,94.2,90.7,86.9,16031,1007,3571,8375,567,2510,16448,1110,3573,8563,571,2631,17814,1293,3769,9093,630,3029,118,1030,7980,-924,1031668,222694,17257,38022,,253460,1091128,1787097,8032,8032,804,1804,3842,258,1324,0,0,322,304,3,0,0,14,38,34,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,34,2,0,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,37,34,1,0,0,3,284,270,2,0,0,11,61,61,0,0,0,0,86,77,0,0,0,9,23,23,0,0,0,0,115,110,2,0,0,3,41,23,0,0,0,18,46,1,0,0,0,45,168,119,6,0,0,42,147,119,4,0,0,23,0,0,0,0,0,0,21,0,2,0,0,19,0,0,0,0,0,0,294,173,5,28,2,87,73,15,53,0,4,1035,236,35,697,1,66,0,27,1979,871,104,725,7,273,10011,1652,1908,4567,265,1578
7/26/2013,125986,41762,28661,40149,3060,12355,37887,9788,6025,13454,632,7989,91.3,86.8,93.8,93.9,91,82.2,15965,1111,3542,8383,568,2361,16257,1123,3535,8536,573,2491,17814,1293,3769,9093,630,3029,118,1030,8116,-863,1032099,223464,16453,37252,,254276,1092744,1788713,8168,8168,860,1755,3764,332,1457,0,0,700,684,5,0,0,10,25,21,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,2,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,24,21,1,0,0,1,675,663,3,0,0,9,238,238,0,0,0,0,46,37,0,0,0,9,121,121,0,0,0,0,270,267,3,0,0,0,13,0,0,0,0,13,6,1,0,0,0,5,115,95,15,0,0,5,57,47,5,0,0,5,0,0,0,0,0,0,58,48,10,0,0,0,0,0,0,0,0,0,242,103,6,53,0,79,92,12,68,0,12,872,154,26,690,1,1,0,8,2040,1050,120,744,4,121,10208,1910,1875,4508,337,1566
8/2/2013,126455,40248,29142,41689,3020,12356,38460,10609,6314,12837,592,8108,90.9,85,94,93.8,90.9,81.2,15893,1091,3540,8341,567,2354,16200,1100,3541,8528,572,2458,17815,1294,3769,9093,630,3029,118,1030,7862,-668,1030668,223599,16716,37414,,254217,1093386,1789355,7914,7914,1098,1886,3670,254,1006,0,0,635,584,5,0,0,46,56,8,2,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,8,2,0,0,46,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,55,8,1,0,0,46,579,576,3,0,0,0,77,77,0,0,0,0,45,45,0,0,0,0,161,161,0,0,0,0,297,293,3,0,0,0,56,56,0,0,0,0,63,5,0,0,0,58,54,46,4,0,3,0,53,46,4,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,272,89,4,105,0,74,73,11,58,0,4,1082,140,23,743,1,176,0,109,2235,931,94,848,8,355,10149,1972,1980,4518,262,1361
8/9/2013,128482,42612,28753,41669,3298,12150,38033,10176,6676,12395,662,8124,89.4,87.4,92.1,91,90.8,82,15611,1024,3467,8179,569,2372,15927,1130,3469,8272,572,2483,17815,1294,3769,9093,630,3029,118,1030,7865,-1129,1027856,222430,16425,37472,,254951,1091531,1787500,7917,7917,954,1795,3563,297,1308,0,0,513,473,4,0,0,36,34,10,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,2,0,0,23,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,33,10,1,0,0,23,479,463,2,0,0,13,120,120,0,0,0,0,118,112,0,0,0,6,84,84,0,0,0,0,157,147,2,0,0,8,36,36,0,0,0,0,193,106,0,0,0,87,76,38,9,0,4,25,73,38,6,0,4,25,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,251,83,2,166,0,0,57,17,36,0,4,649,31,21,475,1,120,0,60,1774,785,72,641,8,270,9691,1702,1867,4204,305,1578
8/16/2013,129353,42515,29309,41834,3437,12259,37359,10495,6687,11706,593,7879,91,85.4,93.6,91.7,93.7,87.5,15845,1100,3522,8102,586,2535,16209,1106,3527,8334,590,2651,17815,1294,3769,9093,630,3029,145,1256,7896,-1453,1026428,218401,16482,36984,,257781,1088711,1784680,7951,7951,923,1807,3626,307,1289,0,0,373,317,7,0,0,48,100,57,2,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,2,0,0,41,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,99,57,1,0,0,41,272,260,5,0,0,7,83,83,0,0,0,0,26,19,0,0,0,7,68,68,0,0,0,0,96,91,5,0,0,0,19,12,0,0,0,7,55,39,0,0,0,16,101,11,5,40,5,39,60,11,5,0,5,39,0,0,0,0,0,0,41,0,1,40,0,0,0,0,0,0,0,0,252,135,2,78,1,35,85,20,60,0,6,852,62,23,578,1,188,0,63,1737,597,97,697,8,337,9688,1508,1904,4322,315,1620
8/23/2013,129037,41983,29811,41574,3356,12313,37694,10801,7005,11866,595,7426,91.2,87.8,95.2,91,92.3,88,15774,1033,3583,8043,578,2537,16243,1136,3588,8273,581,2665,17815,1294,3769,9093,630,3029,145,1256,8319,-1159,1029414,217814,16250,35585,,258981,1090878,1786847,8374,8374,1073,2020,3888,294,1098,0,0,670,637,9,16,0,8,62,58,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,58,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,61,58,2,0,0,1,608,579,6,16,0,7,240,240,0,0,0,0,142,135,0,0,0,7,18,18,0,0,0,0,207,186,6,16,0,0,4,0,0,0,0,4,117,83,0,0,0,34,165,121,12,0,2,31,112,69,10,0,2,31,0,0,0,0,0,0,53,51,2,0,0,0,0,0,0,0,0,0,136,29,3,102,0,2,83,38,35,0,10,856,126,39,664,4,23,0,35,2031,1034,98,781,9,109,10405,2107,2118,4669,304,1203
8/30/2013,129586,43084,30322,40419,3520,12242,39577,10725,7025,13316,641,7869,91.7,88,93.7,92.7,95,86.9,15936,1131,3525,8194,594,2491,16330,1138,3531,8430,598,2633,17815,1294,3769,9093,630,3029,145,1256,8200,-1239,1027578,215987,16216,36217,,258837,1092643,1788612,8255,8255,926,1816,3938,266,1310,0,0,430,415,6,0,0,8,78,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,75,3,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,76,75,1,0,0,0,352,341,3,0,0,8,163,163,0,0,0,0,96,88,0,0,0,8,0,0,0,0,0,0,93,90,3,0,0,0,37,0,0,0,0,37,148,132,0,0,0,16,89,72,11,0,6,1,87,72,9,0,6,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,239,97,5,54,2,81,61,31,24,0,6,947,131,20,575,3,219,0,30,1951,878,66,628,16,363,10206,1804,1882,4567,281,1636
9/6/2013,132172,42658,30776,42029,3653,13057,39058,11311,7007,12240,682,7818,92.5,90.1,93.8,93.8,89.8,88.4,15896,1066,3525,8244,552,2508,16476,1166,3534,8533,566,2678,17815,1294,3769,9093,630,3029,145,1256,7962,-1684,1026960,217645,16269,33858,,261840,1096331,1792300,8017,8017,895,1682,3788,225,1428,0,0,401,388,6,0,0,6,11,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,8,1,0,0,0,390,380,4,0,0,6,169,169,0,0,0,0,92,92,0,0,0,0,0,0,0,0,0,0,129,119,4,0,0,6,15,0,0,0,0,15,85,44,0,0,0,41,99,84,12,0,2,1,97,84,12,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,122,62,3,8,0,49,103,24,76,0,4,681,2,19,655,2,2,0,18,1506,604,116,663,7,116,9523,1499,1798,4451,232,1529
9/13/2013,131093,42922,30255,41234,3560,13122,39678,11584,7110,11993,636,8354,92.5,90.3,92.5,94.8,85.4,88,16110,1121,3480,8465,532,2513,16479,1168,3485,8622,538,2666,17815,1294,3769,9093,630,3029,145,1256,7523,-1303,1022592,216018,16178,33628,,262597,1090254,1786223,7578,7578,1018,1772,3468,305,1015,0,0,492,455,7,4,0,26,9,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,1,483,448,7,4,0,25,127,127,0,0,0,0,75,72,0,0,0,4,75,75,0,0,0,0,206,174,7,4,0,21,3,0,0,0,0,3,67,36,0,0,0,31,90,78,5,0,0,6,88,78,5,0,0,5,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,97,56,5,26,2,7,59,27,28,0,4,1079,93,28,877,2,79,0,100,1887,746,73,907,8,154,9465,1764,1845,4375,313,1166
9/20/2013,130859,42285,30887,41767,3493,12428,40505,12225,7153,11882,649,8595,90.3,87.4,92.5,91.5,79.3,87.8,15591,1032,3488,8065,495,2511,16092,1131,3486,8316,500,2659,17815,1294,3769,9093,630,3029,140,1386,7869,-1221,1025227,216235,15613,33817,,259993,1091735,1787704,7925,7925,892,1780,3970,239,1046,0,0,460,453,3,0,0,4,37,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,0,0,0,0,424,417,3,0,0,4,200,200,0,0,0,0,38,34,0,0,0,4,0,0,0,0,0,0,185,182,3,0,0,0,48,21,0,0,0,27,96,47,0,0,0,49,137,108,5,22,0,2,113,108,5,0,0,0,0,0,0,0,0,0,24,0,0,22,0,2,0,0,0,0,0,0,189,66,12,64,0,48,92,38,38,0,15,1129,148,30,824,2,125,0,88,2151,880,88,910,8,266,10076,1751,1867,4880,246,1285
9/27/2013,129179,41547,30694,40655,3621,12663,39798,12895,6068,11467,696,8672,89,86.1,89.8,90.3,87.8,85.6,15445,1111,3381,7960,547,2446,15856,1114,3385,8211,553,2593,17815,1294,3769,9093,630,3029,140,1386,8307,-1585,1030699,219730,15509,34200,,256596,1096767,1792736,8363,8363,1315,1751,3693,246,1358,0,0,559,510,5,25,1,19,36,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,0,0,0,4,523,478,5,25,1,15,210,210,0,0,0,0,32,18,0,0,0,15,104,104,0,0,0,0,176,146,5,25,1,0,14,14,0,0,0,0,73,43,0,0,0,30,85,57,4,0,0,24,82,57,3,0,0,21,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,175,31,4,140,0,0,64,34,18,0,13,817,27,26,690,2,72,0,17,1787,716,57,854,13,148,10150,2017,1807,4547,258,1506
10/4/2013,126038,40034,29664,40187,3770,12382,40865,12719,6086,12192,666,9202,86,76,86.5,87.7,80.3,85.5,14890,955,3259,7792,503,2382,15311,984,3261,7972,506,2588,17815,1294,3769,9093,630,3029,140,1386,7987,-1378,1037443,219879,15390,34336,,253962,1098421,1794390,8043,8043,919,1720,3852,257,1295,0,0,576,547,3,0,0,25,9,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,566,539,3,0,0,24,162,162,0,0,0,0,50,36,0,0,0,14,90,90,0,0,0,0,264,250,3,0,0,10,0,0,0,0,0,0,45,35,0,0,0,10,139,134,1,0,0,4,130,125,1,0,0,4,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,227,106,8,72,1,40,125,39,77,0,10,882,242,28,510,7,95,0,18,1994,1103,117,582,15,177,10037,2021,1837,4433,272,1472
10/11/2013,124237,39218,28448,40481,3703,12387,40559,11424,6275,12771,603,9487,86.2,73.9,89,87.3,84.1,84.8,14853,885,3353,7715,526,2375,15352,956,3355,7942,530,2569,17815,1294,3769,9093,630,3029,140,1386,7948,-1254,1041442,217309,15419,34441,,254369,1098310,1794279,8004,8004,715,1927,3879,237,1246,0,0,584,576,5,0,0,3,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,538,530,5,0,0,3,120,120,0,0,0,0,140,137,0,0,0,3,85,85,0,0,0,0,194,189,5,0,0,0,0,0,0,0,0,0,50,26,0,0,0,24,67,65,1,0,0,1,66,65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,187,77,5,56,1,48,100,36,57,0,7,1129,42,22,912,8,145,0,11,2118,822,91,968,14,223,10122,1537,2018,4847,251,1469
10/18/2013,125774,39633,28549,40913,3858,12821,40720,10696,6091,13901,607,9425,85.9,66.6,91.2,87.4,84,83.5,14855,852,3437,7697,527,2342,15308,862,3438,7950,529,2529,17815,1294,3769,9093,630,3029,140,1386,7600,-1639,1046688,215504,15499,34052,,253771,1102009,1797978,7656,7656,828,1933,3672,244,980,0,0,438,429,5,0,0,3,17,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0,0,0,1,421,414,5,0,0,2,202,202,0,0,0,0,21,18,0,0,0,2,14,14,0,0,0,0,184,179,5,0,0,0,0,0,0,0,0,0,52,44,0,0,0,8,117,78,1,16,0,22,99,78,0,0,0,21,0,0,0,0,0,0,17,0,1,16,0,1,0,0,0,0,0,0,101,62,2,7,1,29,117,37,63,0,18,907,22,24,737,5,119,0,104,1733,673,93,760,13,193,9389,1500,2026,4432,256,1174
10/25/2013,122716,39099,27833,39058,3538,13188,38508,9712,6156,12110,711,9819,87.3,73.5,94,86,91.1,88.1,15052,944,3538,7535,571,2464,15550,951,3541,7815,574,2669,17815,1294,3769,9093,630,3029,165,1356,7403,-1187,1050775,213791,14961,34449,,252190,1096218,1792187,7459,7459,656,1755,3470,248,1330,0,0,537,520,8,0,1,8,38,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,37,1,0,0,0,499,483,8,0,1,8,286,286,0,0,0,0,42,34,0,0,0,8,30,30,0,0,0,0,140,132,8,0,1,0,0,0,0,0,0,0,80,41,0,0,0,39,138,120,1,16,0,2,89,89,0,0,0,0,0,0,0,0,0,0,49,31,0,16,0,2,0,0,0,0,0,0,223,168,8,8,0,39,147,47,83,0,17,1012,33,27,927,8,17,0,61,2136,929,126,950,18,112,9595,1585,1880,4420,267,1442
