week_ending,LA_JET_1,LA_JET_2,LA_JET_3,M1_M2,M1_M3,M2_M3,GC_JET_1,GC_JET_2,GC_JET_3,M1_M2,M1_M3,M2_M3,NY_JET_1,NY_JET_2,NY_JET_3,M1_M2,M1_M3,M2_M3,LA_SPRD_1,LA_SPRD_2,LA_SPRD_3,SP_M1_M2,SP_M1_M3,SP_M2_M3,GC_SPRD_1,GC_SPRD_2,GC_SPRD_3,SP_M1_M2,SP_M1_M3,SP_M2_M3,NY_SPRD_1,NY_SPRD_2,NY_SPRD_3,SP_M1_M2,SP_M1_M3,SP_M2_M3,CL_1,CL_2,CL_3,CL_M1_M2,CL_M1_M3,CL_M2_M3,HO_1,HO_2,HO_3,HO_M1_M2,HO_M1_M3,HO_M2_M3,LA_NY_1,LA_GC_1,NY_GC_1,LA_NY_2,LA_GC_2,NY_GC_2,LA_NY_3,LA_GC_3,NY_GC_3
2013-11-29,301.83,302.51,301.07,-0.6800000000000068,0.7599999999999909,1.4399999999999977,295.61,298.32,298.98,-2.7099999999999795,-3.3700000000000045,-0.660000000000025,295.97,298.31,298.57,-2.339999999999975,-2.599999999999966,-0.2599999999999909,-1.79,-0.8,-1.6,-0.99,-0.18999999999999995,0.8,-8.12,-5.1,-3.8,-3.0199999999999996,-4.319999999999999,-1.2999999999999998,-7.65,-5.0,-4.1,-2.6500000000000004,-3.5500000000000007,-0.9000000000000004,93.2,93.51,93.73,-0.3100000000000023,-0.5300000000000011,-0.21999999999999886,304.28,303.67,303.41,0.6099999999999568,0.8699999999999477,0.2599999999999909,5.859999999999957,6.21999999999997,0.36000000000001364,4.199999999999989,4.189999999999998,-0.009999999999990905,2.5,2.089999999999975,-0.410000000000025
2013-12-06,304.61,303.26,302.69,1.3500000000000227,1.920000000000016,0.5699999999999932,298.97,299.91,299.54,-0.9399999999999977,-0.5699999999999932,0.37000000000000455,299.19,299.91,299.34,-0.7200000000000273,-0.14999999999997726,0.57000000000005,-0.98,-1.95,-1.6,0.97,0.6200000000000001,-0.34999999999999987,-6.19,-5.3,-4.75,-0.8900000000000006,-1.4400000000000004,-0.5499999999999998,-6.4,-5.3,-4.95,-1.1000000000000005,-1.4500000000000002,-0.34999999999999964,96.42,96.66,96.72,-0.23999999999999488,-0.29999999999999716,-0.060000000000002274,305.61,305.59,305.21,0.020000000000038654,0.4000000000000341,0.37999999999999545,5.420000000000016,5.639999999999986,0.21999999999997044,3.349999999999966,3.349999999999966,0.0,3.3500000000000227,3.1499999999999773,-0.20000000000004547
2013-12-13,300.26,299.11,298.62,1.1499999999999773,1.6399999999999864,0.4900000000000091,293.55,294.62,294.14,-1.0699999999999932,-0.589999999999975,0.4800000000000182,293.9,294.81,294.32,-0.910000000000025,-0.4200000000000159,0.4900000000000091,0.06,-0.85,-0.65,0.9099999999999999,0.71,-0.19999999999999996,-6.65,-5.35,-5.15,-1.3000000000000007,-1.5,-0.1999999999999993,-6.3,-5.15,-4.95,-1.1499999999999995,-1.3499999999999996,-0.20000000000000018,97.48,97.74,97.71,-0.2599999999999909,-0.22999999999998977,0.030000000000001137,300.17,300.2,299.97,-0.029999999999972715,0.19999999999998863,0.22999999999996135,6.360000000000014,6.7099999999999795,0.3499999999999659,4.300000000000011,4.490000000000009,0.18999999999999773,4.300000000000011,4.480000000000018,0.18000000000000682
2013-12-20,302.44,300.78,299.83,1.660000000000025,2.6100000000000136,0.9499999999999886,295.92,296.32,295.36,-0.39999999999997726,0.5600000000000023,0.9599999999999795,295.9,296.29,295.34,-0.3900000000000432,0.5600000000000023,0.9500000000000455,1.54,0.44,0.44,1.1,1.1,0.0,-5.15,-4.2,-4.2,-0.9500000000000002,-0.9500000000000002,0.0,-5.0,-4.05,-4.05,-0.9500000000000002,-0.9500000000000002,0.0,98.12,98.32,98.13,-0.19999999999998863,-0.009999999999990905,0.18999999999999773,301.44,301.07,300.52,0.37000000000000455,0.9200000000000159,0.5500000000000114,6.5400000000000205,6.519999999999982,-0.020000000000038654,4.489999999999952,4.4599999999999795,-0.029999999999972715,4.490000000000009,4.46999999999997,-0.020000000000038654
2013-12-27,308.26,306.65,305.81,1.6100000000000136,2.4499999999999886,0.839999999999975,302.26,302.21,301.26,0.05000000000001137,1.0,0.9499999999999886,302.11,302.16,301.32,-0.05000000000001137,0.7900000000000205,0.8400000000000318,1.1,0.49,0.79,0.6100000000000001,0.31000000000000005,-0.30000000000000004,-4.9,-3.95,-3.75,-0.9500000000000002,-1.1500000000000004,-0.20000000000000018,-5.05,-4.0,-3.7,-1.0499999999999998,-1.3499999999999996,-0.2999999999999998,99.5,99.56,99.15,-0.060000000000002274,0.3499999999999943,0.4099999999999966,308.93,307.24,306.2,1.6899999999999977,2.730000000000018,1.0400000000000205,6.149999999999977,6.0,-0.14999999999997726,4.489999999999952,4.439999999999998,-0.049999999999954525,4.490000000000009,4.550000000000011,0.060000000000002274
2014-01-03,301.72,301.33,300.53,0.3900000000000432,1.1900000000000546,0.8000000000000114,296.1,295.97,295.36,0.12999999999999545,0.7400000000000091,0.6100000000000136,296.62,296.76,295.29,-0.13999999999998636,1.329999999999984,1.4699999999999704,0.2,0.87,0.99,-0.6699999999999999,-0.79,-0.12,-5.15,-4.2,-3.9,-0.9500000000000002,-1.2500000000000004,-0.30000000000000027,-2.45,-1.5,-1.7,-0.9500000000000002,-0.7500000000000002,0.19999999999999996,96.78,96.94,96.82,-0.1599999999999966,-0.03999999999999204,0.12000000000000455,302.01,300.5,299.38,1.509999999999991,2.6299999999999955,1.1200000000000045,5.100000000000023,5.6200000000000045,0.5199999999999818,4.569999999999993,5.359999999999957,0.7899999999999636,5.239999999999952,5.169999999999959,-0.06999999999999318
2014-01-10,292.81,292.37,291.71,0.4399999999999977,1.1000000000000227,0.660000000000025,288.39,287.84,286.62,0.5500000000000114,1.7699999999999818,1.2199999999999704,288.79,287.88,286.7,0.910000000000025,2.090000000000032,1.1800000000000068,0.12,0.94,1.09,-0.82,-0.9700000000000001,-0.15000000000000013,-4.15,-3.45,-3.87,-0.7000000000000002,-0.28000000000000025,0.41999999999999993,3.73,1.95,2.05,1.78,1.6800000000000002,-0.09999999999999987,92.76,92.96,92.9,-0.19999999999998863,-0.14000000000000057,0.05999999999998806,294.19,292.54,291.29,1.6499999999999773,2.8999999999999773,1.25,4.019999999999982,4.420000000000016,0.4000000000000341,4.490000000000009,4.53000000000003,0.040000000000020464,5.009999999999991,5.089999999999975,0.07999999999998408
2014-01-17,291.44,290.51,289.2,0.9300000000000068,2.240000000000009,1.3100000000000023,288.1,286.26,284.85,1.8400000000000318,3.25,1.4099999999999682,287.55,286.01,284.65,1.5400000000000205,2.900000000000034,1.3600000000000136,-1.6,-0.15,-0.15,-1.4500000000000002,-1.4500000000000002,0.0,-4.95,-4.4,-4.5,-0.5499999999999998,-0.4500000000000002,0.09999999999999964,3.44,0.85,1.1,2.59,2.34,-0.2500000000000001,93.38,93.57,93.44,-0.18999999999999773,-0.060000000000002274,0.12999999999999545,297.15,293.04,290.75,4.109999999999957,6.399999999999977,2.2900000000000205,3.8899999999999864,3.339999999999975,-0.5500000000000114,4.5,4.25,-0.25,4.550000000000011,4.349999999999966,-0.20000000000004547
2014-01-24,293.2,293.68,291.59,-0.4800000000000182,1.6100000000000136,2.090000000000032,291.0,288.98,286.85,2.019999999999982,4.149999999999977,2.1299999999999955,290.76,288.94,286.85,1.8199999999999932,3.909999999999968,2.089999999999975,-4.7,-0.3,-0.25,-4.4,-4.45,-0.04999999999999999,-6.9,-5.0,-5.25,-1.9000000000000004,-1.6500000000000004,0.25,0.3,-0.65,-1.38,0.95,1.68,0.7299999999999999,96.42,96.08,95.53,0.3400000000000034,0.8900000000000006,0.5499999999999972,306.66,298.48,294.75,8.180000000000007,11.910000000000025,3.730000000000018,2.4399999999999977,2.1999999999999886,-0.2400000000000091,4.740000000000009,4.699999999999989,-0.040000000000020464,4.739999999999952,4.739999999999952,0.0
2014-01-31,294.65,296.19,293.62,-1.5400000000000205,1.0299999999999727,2.569999999999993,292.44,289.99,287.87,2.4499999999999886,4.569999999999993,2.1200000000000045,292.21,290.05,287.93,2.159999999999968,4.279999999999973,2.1200000000000045,-4.55,1.45,1.25,-6.0,-5.8,0.19999999999999996,-6.75,-4.75,-5.0,-2.0,-1.75,0.25,4.0,0.93,-0.27,3.07,4.27,1.2000000000000002,97.24,96.71,95.97,0.5300000000000011,1.269999999999996,0.7399999999999949,317.84,300.11,295.1,17.72999999999996,22.739999999999952,5.009999999999991,2.4399999999999977,2.2099999999999795,-0.2300000000000182,6.139999999999986,6.199999999999989,0.060000000000002274,5.689999999999998,5.75,0.060000000000002274
2014-02-07,294.52,292.37,291.31,2.1499999999999773,3.2099999999999795,1.0600000000000023,288.25,287.09,286.42,1.160000000000025,1.829999999999984,0.6699999999999591,289.35,287.39,286.57,1.9600000000000364,2.7800000000000296,0.8199999999999932,-0.23,-0.7,-0.7,0.47,0.47,0.0,-6.5,-5.65,-5.27,-0.8499999999999996,-1.2300000000000004,-0.3800000000000008,2.3,0.07,0.3,2.23,1.9999999999999998,-0.22999999999999998,97.74,97.12,96.37,0.6199999999999903,1.3699999999999903,0.75,300.65,294.42,292.45,6.229999999999961,8.199999999999989,1.9700000000000273,5.169999999999959,6.269999999999982,1.1000000000000227,4.980000000000018,5.28000000000003,0.30000000000001137,4.740000000000009,4.889999999999986,0.14999999999997726
2014-02-14,297.98,297.07,296.32,0.910000000000025,1.660000000000025,0.75,294.98,292.78,292.02,2.2000000000000455,2.9600000000000364,0.7599999999999909,295.07,292.63,291.87,2.4399999999999977,3.1999999999999886,0.7599999999999909,-1.1,-1.1,-1.1,0.0,0.0,0.0,-4.1,-4.85,-4.85,0.75,0.75,0.0,3.65,0.64,0.42,3.01,3.23,0.22000000000000003,100.2,99.8,99.06,0.4000000000000057,1.1400000000000006,0.7399999999999949,302.95,298.91,297.53,4.039999999999964,5.420000000000016,1.3800000000000523,2.910000000000025,3.0,0.08999999999997499,4.439999999999998,4.2900000000000205,-0.14999999999997726,4.449999999999989,4.300000000000011,-0.14999999999997726
2014-02-21,299.85,300.88,300.05,-1.0299999999999727,-0.19999999999998863,0.8299999999999841,300.01,296.78,295.62,3.230000000000018,4.389999999999986,1.1599999999999682,299.66,296.53,295.4,3.1300000000000523,4.260000000000048,1.1299999999999955,-5.57,-2.75,-2.27,-2.8200000000000003,-3.3000000000000003,-0.48,-5.4,-6.1,-5.95,0.6999999999999993,0.5499999999999998,-0.14999999999999947,0.65,-1.55,-1.84,2.2,2.49,0.29000000000000004,102.72,102.27,101.34,0.45000000000000284,1.3799999999999955,0.9299999999999926,313.14,306.0,303.31,7.139999999999986,9.829999999999984,2.6899999999999977,0.18999999999999773,-0.15999999999996817,-0.3499999999999659,4.350000000000023,4.100000000000023,-0.25,4.650000000000034,4.430000000000007,-0.22000000000002728
2014-02-28,293.56,295.55,296.39,-1.990000000000009,-2.829999999999984,-0.839999999999975,296.26,293.63,292.53,2.6299999999999955,3.730000000000018,1.1000000000000227,296.46,293.58,292.5,2.8799999999999955,3.9599999999999795,1.079999999999984,-9.1,-4.58,-2.51,-4.52,-6.59,-2.0700000000000003,-6.4,-6.5,-6.37,0.09999999999999964,-0.03000000000000025,-0.1299999999999999,1.03,-0.6,-1.03,1.63,2.06,0.43000000000000005,102.45,101.69,100.75,0.7600000000000051,1.7000000000000028,0.9399999999999977,309.91,302.94,300.29,6.970000000000027,9.620000000000005,2.6499999999999773,-2.8999999999999773,-2.6999999999999886,0.19999999999998863,1.9700000000000273,1.920000000000016,-0.05000000000001137,3.8899999999999864,3.8600000000000136,-0.029999999999972715
2014-03-07,292.12,293.12,292.66,-1.0,-0.5400000000000205,0.45999999999997954,291.77,289.92,289.47,1.849999999999966,2.2999999999999545,0.44999999999998863,291.37,289.92,289.47,1.4499999999999886,1.8999999999999773,0.44999999999998863,-6.15,-3.45,-3.1,-2.7,-3.0500000000000003,-0.3500000000000001,-6.5,-6.65,-6.3,0.15000000000000036,-0.20000000000000018,-0.35000000000000053,-1.57,-2.34,-1.99,0.7699999999999998,0.41999999999999993,-0.34999999999999987,102.77,102.16,101.21,0.6099999999999994,1.5600000000000023,0.9500000000000028,302.17,298.48,296.77,3.6899999999999977,5.400000000000034,1.7100000000000364,0.75,0.35000000000002274,-0.39999999999997726,3.1999999999999886,3.1999999999999886,0.0,3.1899999999999977,3.1899999999999977,0.0
2014-03-14,286.45,285.29,286.24,1.1599999999999682,0.20999999999997954,-0.9499999999999886,285.65,284.99,284.84,0.6599999999999682,0.8100000000000023,0.1500000000000341,285.7,284.94,284.69,0.7599999999999909,1.009999999999991,0.25,-6.4,-6.8,-5.5,0.39999999999999947,-0.9000000000000004,-1.2999999999999998,-7.2,-7.1,-6.9,-0.10000000000000053,-0.2999999999999998,-0.1999999999999993,-0.95,-2.84,-2.74,1.89,1.7900000000000003,-0.09999999999999964,99.25,98.87,98.21,0.37999999999999545,1.0400000000000063,0.6600000000000108,294.33,292.66,291.93,1.669999999999959,2.3999999999999773,0.7300000000000182,0.75,0.8000000000000114,0.05000000000001137,0.35000000000002274,0.30000000000001137,-0.05000000000001137,1.5500000000000114,1.400000000000034,-0.14999999999997726
2014-03-21,280.41,280.88,283.06,-0.46999999999997044,-2.6499999999999773,-2.180000000000007,282.07,281.5,281.27,0.5699999999999932,0.8000000000000114,0.2300000000000182,282.06,281.5,281.26,0.5600000000000023,0.8000000000000114,0.2400000000000091,-9.6,-8.52,-6.1,-1.08,-3.5,-2.42,-7.95,-7.9,-7.9,-0.04999999999999982,-0.04999999999999982,0.0,-2.09,-3.59,-3.59,1.5,1.5,0.0,99.41,98.64,97.78,0.769999999999996,1.6299999999999955,0.8599999999999994,290.97,290.01,289.4,0.9600000000000364,1.57000000000005,0.6100000000000136,-1.6499999999999773,-1.6599999999999682,-0.009999999999990905,-0.6200000000000045,-0.6200000000000045,0.0,1.8000000000000114,1.7900000000000205,-0.009999999999990905
2014-03-28,283.73,285.04,287.15,-1.3100000000000023,-3.419999999999959,-2.109999999999957,285.0,284.39,284.16,0.6100000000000136,0.839999999999975,0.22999999999996135,285.3,284.69,284.52,0.6100000000000136,0.7800000000000296,0.17000000000001592,-9.33,-7.0,-4.66,-2.33,-4.67,-2.34,-7.65,-7.65,-7.65,0.0,0.0,0.0,-1.11,-3.04,-2.99,1.93,1.8800000000000001,-0.04999999999999982,100.4,99.66,98.76,0.7400000000000091,1.6400000000000006,0.8999999999999915,293.16,292.79,292.22,0.37000000000000455,0.9399999999999977,0.5699999999999932,-1.5699999999999932,-1.2699999999999818,0.30000000000001137,0.35000000000002274,0.6500000000000341,0.30000000000001137,2.6299999999999955,2.9899999999999523,0.3599999999999568
2014-04-04,284.16,284.48,284.45,-0.3199999999999932,-0.2899999999999636,0.03000000000002956,282.66,282.17,281.79,0.4900000000000091,0.8700000000000045,0.37999999999999545,282.32,281.98,281.85,0.339999999999975,0.46999999999997044,0.12999999999999545,-4.91,-4.4,-4.4,-0.5099999999999998,-0.5099999999999998,0.0,-6.4,-6.7,-7.0,0.2999999999999998,0.5999999999999996,0.2999999999999998,-2.1,-2.14,-2.54,0.040000000000000036,0.43999999999999995,0.3999999999999999,100.47,99.77,98.92,0.7000000000000028,1.5499999999999972,0.8499999999999943,290.01,289.47,289.18,0.5399999999999636,0.8299999999999841,0.29000000000002046,1.8400000000000318,1.5,-0.34000000000003183,2.5,2.3100000000000023,-0.18999999999999773,2.599999999999966,2.659999999999968,0.060000000000002274
2014-04-11,286.92,286.88,287.06,0.040000000000020464,-0.13999999999998636,-0.18000000000000682,284.55,284.46,284.74,0.09000000000003183,-0.18999999999999773,-0.28000000000002956,284.52,284.38,284.74,0.13999999999998636,-0.22000000000002728,-0.36000000000001364,-5.43,-5.23,-5.23,-0.1999999999999993,-0.1999999999999993,0.0,-7.8,-7.65,-7.2,-0.14999999999999947,-0.5999999999999996,-0.4500000000000002,-2.86,-2.98,-2.7,0.1200000000000001,-0.1599999999999997,-0.2799999999999998,102.75,101.85,100.92,0.9000000000000057,1.8299999999999983,0.9299999999999926,293.03,292.51,292.31,0.5199999999999818,0.7199999999999704,0.19999999999998863,2.400000000000034,2.3700000000000045,-0.03000000000002956,2.5,2.420000000000016,-0.07999999999998408,2.319999999999993,2.319999999999993,0.0
2014-04-18,294.81,294.26,292.86,0.5500000000000114,1.9499999999999886,1.3999999999999773,292.41,291.76,291.76,0.6500000000000341,0.6500000000000341,0.0,292.44,291.79,291.78,0.6499999999999773,0.660000000000025,0.010000000000047748,-4.3,-4.2,-4.6,-0.09999999999999964,0.2999999999999998,0.39999999999999947,-6.7,-6.7,-6.2,0.0,-0.5,-0.5,-3.21,-2.9,-2.6,-0.31000000000000005,-0.6099999999999999,-0.2999999999999998,103.97,103.15,102.25,0.8199999999999932,1.7199999999999989,0.9000000000000057,299.62,298.82,298.19,0.8000000000000114,1.4300000000000068,0.6299999999999955,2.3700000000000045,2.3999999999999773,0.029999999999972715,2.4699999999999704,2.5,0.03000000000002956,1.080000000000041,1.1000000000000227,0.01999999999998181
2014-04-25,295.27,298.23,293.49,-2.9600000000000364,1.7799999999999727,4.740000000000009,292.87,292.11,292.29,0.7599999999999909,0.5799999999999841,-0.18000000000000682,292.87,292.12,292.29,0.75,0.5799999999999841,-0.17000000000001592,-4.25,-0.68,-0.68,-3.57,-3.57,0.0,-6.65,-6.8,-6.2,0.14999999999999947,-0.4500000000000002,-0.5999999999999996,-3.41,-2.05,-1.7,-1.3600000000000003,-1.7100000000000002,-0.34999999999999987,102.1,101.53,100.76,0.5699999999999932,1.3399999999999892,0.769999999999996,299.93,299.32,298.74,0.6100000000000136,1.1899999999999977,0.5799999999999841,2.3999999999999773,2.3999999999999773,0.0,6.110000000000014,6.1200000000000045,0.009999999999990905,1.1999999999999886,1.1999999999999886,0.0
2014-05-02,291.85,292.12,287.8,-0.2699999999999818,4.050000000000011,4.319999999999993,286.99,286.46,286.4,0.5300000000000296,0.5900000000000318,0.060000000000002274,286.99,286.46,286.4,0.5300000000000296,0.5900000000000318,0.060000000000002274,-1.44,0.12,0.12,-1.56,-1.56,0.0,-6.4,-6.55,-6.4,0.14999999999999947,0.0,-0.14999999999999947,-2.16,-1.9,-1.95,-0.26000000000000023,-0.2100000000000002,0.050000000000000044,100.21,99.52,98.65,0.6899999999999977,1.559999999999988,0.8699999999999903,293.86,293.31,292.89,0.5500000000000114,0.9700000000000273,0.4200000000000159,4.860000000000014,4.860000000000014,0.0,5.660000000000025,5.660000000000025,0.0,1.400000000000034,1.400000000000034,0.0
2014-05-09,292.19,289.09,285.22,3.1000000000000227,6.96999999999997,3.8699999999999477,283.94,284.19,284.17,-0.25,-0.2300000000000182,0.01999999999998181,283.94,284.19,284.17,-0.25,-0.2300000000000182,0.01999999999998181,1.7,-1.15,-1.15,2.8499999999999996,2.8499999999999996,0.0,-6.55,-6.05,-6.05,-0.5,-0.5,0.0,-2.8,-1.75,-1.75,-1.0499999999999998,-1.0499999999999998,0.0,100.0,99.24,98.32,0.7600000000000051,1.6800000000000068,0.9200000000000017,290.97,290.47,290.22,0.5,0.75,0.25,8.25,8.25,0.0,4.899999999999977,4.899999999999977,0.0,1.0500000000000114,1.0500000000000114,0.0
2014-05-16,293.83,292.09,288.72,1.740000000000009,5.109999999999957,3.3699999999999477,287.63,287.59,287.47,0.040000000000020464,0.15999999999996817,0.1199999999999477,287.63,287.59,287.47,0.040000000000020464,0.15999999999996817,0.1199999999999477,-1.2,-1.75,-1.75,0.55,0.55,0.0,-6.55,-6.25,-6.25,-0.2999999999999998,-0.2999999999999998,0.0,-2.55,-2.25,-2.25,-0.2999999999999998,-0.2999999999999998,0.0,101.64,101.09,100.25,0.5499999999999972,1.3900000000000006,0.8400000000000034,294.59,294.03,293.67,0.5600000000000023,0.9199999999999591,0.3599999999999568,6.199999999999989,6.199999999999989,0.0,4.5,4.5,0.0,1.25,1.25,0.0
2014-05-23,297.06,293.06,289.82,4.0,7.240000000000009,3.240000000000009,288.15,288.56,288.57,-0.410000000000025,-0.4200000000000159,-0.009999999999990905,288.15,288.56,288.57,-0.410000000000025,-0.4200000000000159,-0.009999999999990905,1.35,-1.75,-1.75,3.1,3.1,0.0,-6.75,-6.25,-6.25,-0.5,-0.5,0.0,-3.24,-2.45,-2.25,-0.79,-0.9900000000000002,-0.20000000000000018,103.44,102.78,101.79,0.6599999999999966,1.6499999999999915,0.9899999999999949,294.98,294.81,294.73,0.17000000000001592,0.25,0.07999999999998408,8.910000000000025,8.910000000000025,0.0,4.5,4.5,0.0,1.25,1.25,0.0
2014-05-30,295.88,290.62,288.45,5.259999999999991,7.430000000000007,2.170000000000016,286.03,286.37,286.65,-0.34000000000003183,-0.6200000000000045,-0.2799999999999727,286.03,286.37,286.65,-0.34000000000003183,-0.6200000000000045,-0.2799999999999727,2.85,-1.95,-2.6,4.8,5.45,0.6500000000000001,-7.0,-6.85,-6.8,-0.15000000000000036,-0.20000000000000018,-0.04999999999999982,-4.22,-4.55,-3.65,0.33000000000000007,-0.5699999999999998,-0.8999999999999999,103.28,102.48,101.48,0.7999999999999972,1.7999999999999972,1.0,291.85,291.95,292.22,-0.0999999999999659,-0.37000000000000455,-0.27000000000003865,9.850000000000023,9.850000000000023,0.0,4.25,4.25,0.0,1.8000000000000114,1.8000000000000114,0.0
2014-06-06,286.27,284.56,284.03,1.7099999999999795,2.240000000000009,0.5300000000000296,280.42,281.14,281.98,-0.7199999999999704,-1.5600000000000023,-0.8400000000000318,280.27,281.24,282.04,-0.9700000000000273,-1.7700000000000387,-0.8000000000000114,-1.6,-3.93,-4.2,2.33,2.6,0.27,-7.45,-7.35,-7.05,-0.10000000000000053,-0.40000000000000036,-0.2999999999999998,-3.9,-3.25,-3.0,-0.6499999999999999,-0.8999999999999999,-0.25,102.58,101.89,100.99,0.6899999999999977,1.5900000000000034,0.9000000000000057,286.84,287.56,288.22,-0.7200000000000273,-1.3800000000000523,-0.660000000000025,6.0,5.849999999999966,-0.1500000000000341,3.319999999999993,3.420000000000016,0.10000000000002274,1.9899999999999523,2.0499999999999545,0.060000000000002274
